url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX7FY5ma9162x,R&B Favourites,"275,478 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcecv7ESbOPu,New Music Friday Sweden,"215,360 saves"
https://open.spotify.com/playlist/37i9dQZF1DWV3RrjH1jDkx,New Music Friday Norway,"188,259 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,"761,865 saves"
https://open.spotify.com/playlist/5zCdhPJHI9kgYsgkSBEWT0,best rnb playlist,"86,212 saves"
https://open.spotify.com/playlist/5tSbO6M5AT7r91ytDd4nNP,R&B Hits 2024,"15,803 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1wFOHS,This Is Bryson Tiller,"155,279 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5DfG8gQdC3F,New Music Friday Canada,"532,788 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdQvOLqzNHSW,late night vibes,"994,325 saves"
https://open.spotify.com/playlist/7wDZ5nB0Wb1tcoloILplN8,"Chill House 2024 🌴🌊🎧 | Chill Hits, Deep House Covers, Good Vibes Only","840,277 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd8Yptw1g5FC,New Music Friday Türkiye,"242,562 saves"
https://open.spotify.com/playlist/37i9dQZF1DX62Nfha2yFhL,Soul Lounge,"909,859 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,Queen,"171,720 saves"
https://open.spotify.com/playlist/37i9dQZF1DXb5BKLTO7ULa,New Music Friday NL,"264,139 saves"url,playlistName,saves
https://open.spotify.com/playlist/2T3BSpqN34Z4sppHDNWoeE,"R&B Classics 90s & 2000s - Best Old School RnB Hits Playlist - Usher, Chris Brown, Ne-Yo, Mario","364,916 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1ahqM0,This Is USHER,"367,469 saves"
https://open.spotify.com/playlist/5xePgxFCQAHg12YwRLYjwm,USHERS GREATEST HITS,"13,159 saves"
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"224,434 saves"
https://open.spotify.com/playlist/1udqwx26htiKljZx4HwVxs,2000s Throwbacks (Top 100 Hits),"759,724 saves"
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,639 saves"
https://open.spotify.com/playlist/0ZTwZhTDusf79htivmEeGu,PAST PRESENT FUTURE TOUR SETLIST (2024) - Usher,"1,545 saves"
https://open.spotify.com/playlist/13YDWMOgGy2xUwhEDxc9NE,RnB 90s-00s - Old School RnB,"254,445 saves"
https://open.spotify.com/playlist/5V2dSdwM3oUmOuMBeVua6K,Usher: Greatest Hits,"4,019 saves"
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"64,315 saves"
https://open.spotify.com/playlist/6j4w1woXd7xzGCNQoKrpY9,2000s Pop Hit Throwback,"144,636 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd1MXcE8WTXq,Summer Throwbacks,"798,483 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B,"640,585 saves"
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"284,919 saves"
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"67,204 saves"
https://open.spotify.com/playlist/2bURuPW4aE7OjrS3ih9w8x,R&B Clean - Safe for Work,"5,374 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1ngEVM0lKrb,Pop Internacional 2024,"673,279 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaPeYMCDRQeg,Love Language,"328,002 saves"
https://open.spotify.com/playlist/5xS3Gi0fA3Uo6RScucyct6,Party Songs 🥳 2010-2024 Hits 🎉,"846,557 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0sQwP6,This Is Pitbull,"484,461 saves"
https://open.spotify.com/playlist/1zRSQysriQv2sWuy7K0REl,Usher Greatest Hits,"8,168 saves"
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,389 saves"
https://open.spotify.com/playlist/5YSWJV8CuC6a2KK2zArskA,Bedroom Playlist 2024 🔥,"397,337 saves"
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"279,852 saves"
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"175,693 saves"
https://open.spotify.com/playlist/3NJt9AdW0HpyPTe8WP5XRi,Bedroom jams 🥵😈💦,"121,006 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4Y4RhrZqHhr,Beach Party,"879,196 saves"
https://open.spotify.com/playlist/43nM9T2r8ECcGIK6ZaEBeZ,Best of Usher,"83,527 saves"
https://open.spotify.com/playlist/357fWKFTiDhpt9C69CMG4q,2010 Bangers 🔥,"217,027 saves"
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,233 saves"
https://open.spotify.com/playlist/15sZyUgStYmvzm3QfdVDIp,2000s-2010s Bangers 🍭 Throwback Party!,"411,246 saves"
url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3IjBrq,This Is Lil Yachty,"173,975 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdTBzNcDowKf,Despicable Me Official Playlist,"76,173 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2zE29q,This Is Fred again..,"273,118 saves"
https://open.spotify.com/playlist/4CLVJzOdDuAsYq0CBacQZM,Hardest Lil Yachty Shit,"5,680 saves"
https://open.spotify.com/playlist/2fbiHRtVUXdwGTSHQml5JJ,Despicable Me 4 (Original Motion Picture Soundtrack) Radio,"26,134 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO133u6s,This Is Future,"628,267 saves"
https://open.spotify.com/playlist/5TZkls9cEOzWDR6qCxwDot,HipHop 2024,"203,109 saves"
https://open.spotify.com/playlist/2VPz9YIieql4fFSqipnPLJ,Sonic The Hedgehog 2 Soundtrack,"87,844 saves"
https://open.spotify.com/playlist/5w3gbL5XNyqAuWYuoFAqCd,COD REBIRTH🤩 (2024),"61,233 saves"
https://open.spotify.com/playlist/4ETF8vD4RWKy7GpOwRA6g1,hype rap that goes crazy🧡🔥🧨,"4,992 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2ZpGiQ,This Is Lil Wayne,"435,036 saves"
https://open.spotify.com/playlist/16XWuhgUkM3tVg23lIRWDC,Lil Yachty Bangers,"5,826 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3CRVnO,This Is Playboi Carti,"274,632 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd4bJEFQJTXh,Family Movie Hits,"175,851 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1q1llu,This Is The Kid LAROI,"232,812 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2Yjd7O,This Is James Blake,"80,445 saves"
https://open.spotify.com/playlist/651zEDKlhbQifu6qJEmRlk,Baylen’s Yachty Playlist,"67,930 saves"
https://open.spotify.com/playlist/4Z5VMNgW8cc8ENVCO5VAwc,2016 Rap Hits,"6,463 saves"
https://open.spotify.com/playlist/4SKfFq5E29ADriQ1T0fqzx,Drum & Bass 2024 | The best DnB hits,"123,182 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO4s8aEE,This Is YoungBoy Never Broke Again,"410,290 saves"
https://open.spotify.com/playlist/5mT9nfLXxLHNTCd4gAaxkH,🔥 Clean Rap 2024,"61,957 saves"
https://open.spotify.com/playlist/1RaGI4U4RTOGfKQ1SNclpb,LOCK IN MF😈🏈,"15,316 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX7YCknf2jT6s,State of Jazz,"936,003 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVzZlRWgqAGH,BUTTER,"813,891 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVw7xU7q62kt,Jazzy Beats,"57,481 saves"
https://open.spotify.com/playlist/37i9dQZF1DXbjGYBfEmjR5,Future Funk,"329,687 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5DfG8gQdC3F,New Music Friday Canada,"532,786 saves"
https://open.spotify.com/playlist/0tB0SEV6OkYhtD7X9nFAgr,New Music Friday 🎉,"23,215 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3j0hkk,This Is Macross 82-99,"8,797 saves"
https://open.spotify.com/playlist/2w04rL93QpCQQAFTWBfzAY,80’s Japanese Future Funk,"31,292 saves"
https://open.spotify.com/playlist/1cjW47AAyYWroywes20KDo,THE BUNNY RADIO: MONDEGREEN 2024,"4,599 saves"
https://open.spotify.com/playlist/6DqgdH8TF4wWnuCnonp0yh,『SAINT PEPSI ENJOY YOURSELF』,"6,235 saves"
https://open.spotify.com/playlist/3LFmnxMTQaN8pud7LdYBwb,✭ ₓ˚ paradise kiss ₓ˚ ✭,"12,944 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1JQKJZ,This Is Yung Bae,"7,812 saves"
https://open.spotify.com/playlist/1rt4ZuwpKE1BgfftoChRE6,Japanese 80s Disco/City pop,"5,466 saves"
https://open.spotify.com/playlist/4E730cFVY6e9F5KoWUmgiJ,VAPORWAVE & FUTURE FUNK,"7,771 saves"
https://open.spotify.com/playlist/4P1vikSUibb9MQCAB690YV,♡❀˖⁺Streaming (dmca free)˙⊹❀♡,"2,436 saves"
https://open.spotify.com/playlist/7rJx1vc4ZUGL5wctaqWdyr,Future Funk Mega Mix,"10,938 saves"
https://open.spotify.com/playlist/6mTK9L4phg6fPO3ScgDZSz,City Pop Remixes and Future Funk,"1,018 saves"
https://open.spotify.com/playlist/1PsU9SYRCvEL10GAgdotTv,Toonami bumps.,"1,793 saves"
