url,playlistName,saves
https://open.spotify.com/playlist/5KmBulox9POMt9hOt3VV1x,70s HITS | TOP 100 SONGS,"603,993 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2CvoHf,This Is Kenny Rogers,"242,601 saves"
https://open.spotify.com/playlist/6vWJ7MMxKw8PGtkJzz5Asf,The 50 Best Dolly Parton Songs,"3,332 saves"
https://open.spotify.com/playlist/5TgjzgVos90ntuffZgQfBD,Oldies that everyone knows 🦤,"24,601 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVFzWmxRnRJH,Raised on Country,"285,070 saves"
https://open.spotify.com/playlist/5YWqBWE112Yzq6zhnT7hwA,Deadpool & Wolverine Soundtrack. X-MEN Movies Celebration.,"102,021 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYP5PUsVbso9,70s Country,"300,127 saves"
https://open.spotify.com/playlist/37i9dQZF1DX0JKUIfwQSJh,70s & 80s Acoustic,"891,775 saves"
https://open.spotify.com/playlist/249vSAsgkCMpMANGVu1s8C,Country Americano - O melhor,"127,065 saves"
https://open.spotify.com/playlist/6AjeFUtUkdLh5a1WNS06ze,"80’s, 90’s and 00’s Bangers","123,663 saves"
https://open.spotify.com/playlist/5gOtslE0I4ONbCtJEtYrI4,JUKEBOX DO RINCON 💃,"40,639 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6xnkAwJX7tn,80s Party,"873,839 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVmps5U8gHNv,Essential Folk,"778,274 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSCp8Clax7tf,Legendary Women of Country,"261,580 saves"
https://open.spotify.com/playlist/3Iy6IrE5A54fi8Ngnsrk8Z,Old country classics and more,"194,239 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTJ0ewkTmTo2,Family Road Trip,"699,064 saves"
https://open.spotify.com/playlist/37i9dQZF1DWT0IiTU5mrJ9,Housework Hits!,"287,154 saves"
https://open.spotify.com/playlist/5zKwgznfxxB8AxLlhC15a8,Dolly Parton and Kenny Rogers Duets,"4,317 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0sQwP6,This Is Pitbull,"484,326 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUGXQ6pwj506,Bee Gees Songbook,"190,720 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVn8zvR5ROMB,All New Country,"288,130 saves"
https://open.spotify.com/playlist/34DTr4PZQTYkFyJs1tyXuJ,90s and 2000s Country Music,"31,275 saves"
https://open.spotify.com/playlist/2NAjn8veT5enl78TMZQOh7,post malone goes country,"22,279 saves"url,playlistName,saves
https://open.spotify.com/playlist/451hK2AbF0dVmKmn7hv1Ce,Kenny Rogers Greatest Hits - Best Songs Of Kenny Rogers,"32,834 saves"
https://open.spotify.com/playlist/5tyERdKyu8qjcvHc9Bn3wA,Kenny Rogers Greatest Hits,"126,729 saves"
https://open.spotify.com/playlist/5QsC5dye9f3VzHLciXlPV6,"Carpenters, Kenny Rogers, Air Supply","17,592 saves"
https://open.spotify.com/playlist/37i9dQZF1DWZBCPUIUs2iR,Country's Greatest Hits,"719,232 saves"
https://open.spotify.com/playlist/4i6cr3I3RT1Z4Hq7E0lal6,Best Romantic Love Songs Of 80's and 90's,"58,158 saves"
https://open.spotify.com/playlist/4zTKuTEOaMy0DonHU7a9DR,Most Old Beautiful Love Songs of 70's 80's 90's - Best Romantic Love Songs,"30,718 saves"
https://open.spotify.com/playlist/4UXIC4MchiZ6ymhAGxGwFs,EXITOS KENNY ROGERS,"11,635 saves"
https://open.spotify.com/playlist/37i9dQZF1DX5gMBaRFQjOY,Classic Country,"484,628 saves"
https://open.spotify.com/playlist/2T6x0ttYzlPTykWGbw9RvG,MUSICA COUNTRY SUPER EXITOS,"14,448 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6RCydf9ytsj,80s Country,"645,506 saves"
https://open.spotify.com/playlist/43mvBjjp1UQ9wYW8TnrwiQ,90's Medley Love Songs,"66,585 saves"
https://open.spotify.com/playlist/2s4nfGKB51Yk6ZqJFhwAn2,ÉXITOS CLÁSICOS EN INGLÉS,"41,226 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1KXgbK,This Is Dolly Parton,"248,437 saves"
https://open.spotify.com/playlist/6oghIlByD49KFGNmNU8GSH,Soft Rock Greatest Hits,"110,656 saves"
https://open.spotify.com/playlist/7BwRIFS8IBSgjfvhOQqlQd,Country Music Oldies 🇺🇸 Best Old Country Songs,"21,776 saves"
https://open.spotify.com/playlist/5Pmf1OtZC9ToAvFLWFykQA,Kenny Rogers As Melhores,"2,137 saves"
https://open.spotify.com/playlist/4LonQNyYYJDPoVYDoHUQuE,🇵🇭 PINOY SUNDAY RADIO MUSIC PLAYLIST 📻,"6,026 saves"
https://open.spotify.com/playlist/7EGWvWlqIFBdt6JqO5S6fD,80s and 90s Best Lovesongs of All Time,"61,590 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUGXQ6pwj506,Bee Gees Songbook,"190,721 saves"
https://open.spotify.com/playlist/4a3tFxCnbeI5tOuFImQehe,Old songs for sleeping,"21,217 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcyVNt8nnPfR,Chilled Classics,"468,673 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYP5PUsVbso9,70s Country,"300,127 saves"
https://open.spotify.com/playlist/37i9dQZF1DWZX4NmgTPdVb,Summer Hits of the 70s,"260,102 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVFzWmxRnRJH,Raised on Country,"285,073 saves"
https://open.spotify.com/playlist/2WkBZfRTwhlVjdvkcvXsK9,The Best of Dolly Parton - Greatest Hits,"12,466 saves"
https://open.spotify.com/playlist/5zKwgznfxxB8AxLlhC15a8,Dolly Parton and Kenny Rogers Duets,"4,317 saves"
