
url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DX17ZtCXQuwXM,Working From Home,"189,653 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8RrjZR06viH,Høst i lufta,"89,904 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUJF24WXSSyO,Hot Hits Norway,"488,707 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3hgbB9nrEB1,Made in Norway,"80,747 saves"
https://open.spotify.com/playlist/7KNaOai41UaDUqTdulwkAz,Synne Vo Complete,"1,156 saves"
https://open.spotify.com/playlist/37i9dQZF1DXc0tFihpSR1M,Ny Pop,"84,808 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2iUp2zRnhtp,Hits Don't Lie,"193,356 saves"
https://open.spotify.com/playlist/37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,"546,094 saves"
https://open.spotify.com/playlist/37i9dQZF1DXb0iJOO12OY8,"ung, dum & lovende","214,629 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1j96SzHv3js,Morgenkaffe,"235,979 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1rZ2CoDvE7h,Flammer,"200,439 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6X9UXguAPfB,Smil.,"113,084 saves"
https://open.spotify.com/playlist/7EV50beNEThvmwM2ndlDVS,Rølpen lever,"26,289 saves"
https://open.spotify.com/playlist/37i9dQZF1DX99DydaF9Foc,Best of It's Hits Norway 2023,"5,254 saves"
https://open.spotify.com/playlist/2TenehQvqNONtWg6ysQrwk,Norske rolige sanger,"2,015 saves"
https://open.spotify.com/playlist/41jiJaZNwRZlWDJPsoLacs,ROLIGE sommerkvelder,"1,275 saves"
https://open.spotify.com/playlist/6M580NqfelAJ8UkZeeMZr0,NRK mP3 Spillelister,"50,898 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWuIAAkPM0Lu,New Music Friday Denmark,"115,136 saves"
https://open.spotify.com/playlist/7DkMndS2KNVQuf2fOpMt10,NRK P3 Spillelister,"67,424 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO38GFzi,This Is Isah,"1,737 saves"
https://open.spotify.com/playlist/1nB9W3UuXovuvHZ6qOzoXH,Rolige favoritter ❤️ Hits og kos,"11,846 saves"
https://open.spotify.com/playlist/66Ak0zhNcIhNTcpOOrui8t,P5 Topp 40,"1,537 saves"
https://open.spotify.com/playlist/37i9dQZF1DXc2r7XmVRKDi,Norske julesanger,"40,465 saves"
