url,playlistName,saves
https://open.spotify.com/playlist/2bURuPW4aE7OjrS3ih9w8x,R&B Clean - Safe for Work,"5,419 saves"
https://open.spotify.com/playlist/37i9dQZF1DWV1PBrIG2weG,Chill 2024,"828,293 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaPeYMCDRQeg,Love Language,"330,603 saves"
https://open.spotify.com/playlist/4lPRuMr4rYgT1Efo5JxWEE,As 100 Melhores Românticas Internacionais,"167,695 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1ahqM0,This Is USHER,"367,593 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSWyJydK4fTU,Top of the Morning,"640,844 saves"url,playlistName,saves
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,148 saves"
https://open.spotify.com/playlist/0whWWNcAlFitbHMFFUIIyp,LOVE KEYSHIA COLE,"14,947 saves"
https://open.spotify.com/playlist/1Un3LO8nHO3QIp74fdlIRo,Keyshia Cole Greatest Hits,"3,988 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0PD73O,This Is Keyshia Cole,"48,807 saves"
https://open.spotify.com/playlist/2rP7cjH0aGECdyRWyK3PcC,BLACK ANTIGOS 2000'S | SÓ OS MELHORES 💎,"42,277 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"576,706 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,303 saves"
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,163 saves"
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,124 saves"
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,933 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaPeYMCDRQeg,Love Language,"330,603 saves"
https://open.spotify.com/playlist/7vcFqDwPceXY7qqFgRJaHe,calm playlist 🤗🫂.,"5,911 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B,"641,208 saves"
https://open.spotify.com/playlist/5M6kRYsw1kqzXTaCctkUGc,Love songs,"14,656 saves"
https://open.spotify.com/playlist/0taVBprATcKAIKbnzw5GWx,Love song internacional,"14,065 saves"
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,90’s - 2000’s throwbacks 🦋,"117,507 saves"
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,147 saves"
https://open.spotify.com/playlist/0U9UwN25NraeKI6eq8tgEW,genggeng pero expensive,"24,015 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdGHPXiRsW3u,Soft 00s,"818,857 saves"
https://open.spotify.com/playlist/1R4N31p6ibPsrLplHeGVYk,rnb lounge 🪐,"10,535 saves"
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,571 saves"
https://open.spotify.com/playlist/2wjdNzVqTL0tDyIaWJQVqG,Best Of 2000's,"68,687 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1rPgfC,This Is Missy Elliott,"109,985 saves"
https://open.spotify.com/playlist/63aOMpGXakIizfhsXu6p9E,Chill songs,"9,459 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYPhtvsbr1Fn,reheat,"119,160 saves"
https://open.spotify.com/playlist/2zrH75nfqPyy1QGQrCSlmA,lovee ♥️,"33,462 saves"
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,517 saves"
https://open.spotify.com/playlist/43JPgZcpj5QXRvaXMILUre,Black das Antigas 💥 Só As Melhores,"5,850 saves"
https://open.spotify.com/playlist/7oKfi7K8WUOetawBJGuUNV,Clean Work Playlist (90s-2023) original 😎,"23,507 saves"
https://open.spotify.com/playlist/6cuAKgQGOF60f2Q8QjKWia,mga thirst trap ng mga soft masc sa tiktok,"10,334 saves"
https://open.spotify.com/playlist/0hKn6SLPULMzOGBiIrFP4W,❤️ Best of 90's Rnb Slow Jams ❤️,"15,214 saves"
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,290 saves"
https://open.spotify.com/playlist/28AOnXdRpkeBGMH3zMehz1,RnB Hits 90s & 2000s,"186,734 saves"
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,878 saves"
https://open.spotify.com/playlist/79v4GRVWckFeCojgUBxJoV,pang thirst trap,"35,121 saves"
https://open.spotify.com/playlist/1shiB0V7nNcpDaPXYdF4Jf,White girl music,"69,505 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DXaPeYMCDRQeg,Love Language,"330,607 saves"
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,166 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,306 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO4sS5P2,This Is Fantasia,"21,993 saves"
https://open.spotify.com/playlist/5M6kRYsw1kqzXTaCctkUGc,Love songs,"14,656 saves"
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,148 saves"
https://open.spotify.com/playlist/3wdz8mbiZJQ3ZMNJ7zQdtn,Fantasias GREATEST HITS,"1,400 saves"
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,933 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,Queen,"172,093 saves"
https://open.spotify.com/playlist/5Vub7YQPie1Jln8fr9zNLp,Gone Girl era 🥺,"9,157 saves"
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,571 saves"
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,290 saves"
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,928 saves"
https://open.spotify.com/playlist/37i9dQZF1DXacvy5Jp2y6k,Meira & Oskar's Best Love Songs,"21,101 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTJNOeepZTGy,Wine & Dine,"266,457 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1rPgfC,This Is Missy Elliott,"109,985 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXYyq2aBNOGm,Strictly Soul,"6,735 saves"
https://open.spotify.com/playlist/1L96CgXbB6v2j8nfyaiGkk,clean r&b for work,"5,593 saves"
https://open.spotify.com/playlist/7GDTSuqNzovFTigQtVBuKf,Best R&B Bedroom Playlist 🔥 🔥 🔥,"31,586 saves"
https://open.spotify.com/playlist/0eSpwWFkyiWUuO9AhEMpW0,90-2000 Hits Playlist - Best 1990s Music & Throwbacks 2000 Songs (Back in The Day Songs),"69,065 saves"
https://open.spotify.com/playlist/01RUTF0JZiDQwfOT0t0vLD,Lash tech playlist💆🏽‍♀️💕(work),"2,404 saves"
https://open.spotify.com/playlist/5arFyak5nEhUf9kpsssXxT,"Old School Blues 80’s & 90’s R&B, Slow love Songs","4,902 saves"
https://open.spotify.com/playlist/5BHXdYTiikPRJ9EAjW94lI,R&B Break UP Songs💔,"1,565 saves"
https://open.spotify.com/playlist/7lDxr2YvU0NNCrJMW6Cxhh,RnB soul❤️🤧,"2,495 saves"
https://open.spotify.com/playlist/3r9gapsf5wbO23jL5gLugT,90's and 2000's R&B,"6,720 saves"
https://open.spotify.com/playlist/0SAWp4yNyF5bA4VLmWAHUc,Old School Slow Love Songs,"22,860 saves"
https://open.spotify.com/playlist/2Xc1AmLTyL4uUOSxYsT65O,clean music for everyone👌,"6,348 saves"
https://open.spotify.com/playlist/5J4XqcdSIeA1yvIY31n0AJ,jordan poole lightskin songs,"13,766 saves"
https://open.spotify.com/playlist/6r2KnZBDd3mCh5jY7Cb9OJ,Best of Fantasia,"6,201 saves"
https://open.spotify.com/playlist/7klJXYRH4h4pwNjfatEXbb,Old R&B Love❤️,"7,674 saves"
https://open.spotify.com/playlist/3e96Aq99SY8OTK3eO6PUzA,Broadway Greatest Hits,"8,156 saves"
https://open.spotify.com/playlist/1B8yhrmdiRSA6djCQZhIaN,Old but Gold (Music of the Past),"42,366 saves"
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,90’s - 2000’s throwbacks 🦋,"117,507 saves"url,playlistName,saves
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,151 saves"
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,RnB 2000s (greatest hits),"42,848 saves"
https://open.spotify.com/playlist/13YDWMOgGy2xUwhEDxc9NE,RnB 90s-00s - Old School RnB,"254,747 saves"
https://open.spotify.com/playlist/23zl0zrUmrPp0YcoDufurq,songs that awaken the inner stripper,"30,061 saves"
https://open.spotify.com/playlist/008G1BbvK1NQvbAV8MHvDz,Pop Hits 2000s - throwback vibes,"315,205 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B,"641,210 saves"
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,147 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,251 saves"
https://open.spotify.com/playlist/06PTJoM1hz9o3UqHDZUVzr,Músicas pra fuder gostoso 🔥,"103,484 saves"
https://open.spotify.com/playlist/1tipqis4QtnYOHwu6Fj4hF,"The sluttiest, most attractive songs😛✌️","53,413 saves"
https://open.spotify.com/playlist/119RwhTmhNelp6IqJpt0K4,Non-Stop-Pop FM (GTAV),"282,174 saves"
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,168 saves"
https://open.spotify.com/playlist/5aymXYoCeoJmHskS8ePUL3,TikTok Philippines 2024 Sept🐥Tiktok Dance Challenge,"18,324 saves"
https://open.spotify.com/playlist/1krayF0y1dJhfLaGm0jHww,hot main character energy,"16,288 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWWvWJNPeyJE,Sexy R&B,"313,656 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXeOurMWUII5,2000er Hits,"778,568 saves"
https://open.spotify.com/playlist/37i9dQZF1DXch2nNxu927l,Suprême R&B,"340,977 saves"
https://open.spotify.com/playlist/2nzVCXza1cHdl0jk7vmdNQ,tiktok music - tiktok hits 2024,"106,565 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTUoU0bd0p84,Summer Hits of the 00s,"384,664 saves"
https://open.spotify.com/playlist/2bURuPW4aE7OjrS3ih9w8x,R&B Clean - Safe for Work,"5,419 saves"
https://open.spotify.com/playlist/4IGhC3VvBbVUy57QAgS5As,Alexandra's Summer 🌸 🎀,"69,413 saves"
https://open.spotify.com/playlist/2gBuhayXaz9571xijZe3A9,GTA V BANGERS,"33,968 saves"
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"280,017 saves"
https://open.spotify.com/playlist/0apWeXztOvWB39oOjzvKfq,2000s BANGERS,"13,825 saves"
https://open.spotify.com/playlist/0jdvgLlq1Eic006mSKhJb1,the cuntiest songs,"44,138 saves"
https://open.spotify.com/playlist/37i9dQZF1DWWp9JrEQN7W1,Getting Ready 💋,"280,299 saves"
https://open.spotify.com/playlist/1YQ6jYZOhsZtVgMqypNdWz,Centil is a must. 💅🏻,"21,745 saves"
https://open.spotify.com/playlist/2rdU1yTUUuT2Xot1HzSHev,Ultimate 90s/00s Hip Hop & RnB,"44,798 saves"
https://open.spotify.com/playlist/43JPgZcpj5QXRvaXMILUre,Black das Antigas 💥 Só As Melhores,"5,850 saves"
https://open.spotify.com/playlist/3Wjqfids3NtYuMgPAJoau8,Hot🔞🔥,"61,628 saves"
https://open.spotify.com/playlist/3tPGC9i5IZOMcSp5BFsvZV,actual cunty songs,"5,153 saves"
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,518 saves"
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,928 saves"
https://open.spotify.com/playlist/6SqMr336DZpbcdZ6jK1JgB,2000's Hip Hop Bangers,"6,864 saves"
https://open.spotify.com/playlist/0EkZkx6cszrd9c6TBZeICz,Bad Bitch Energy 💅,"321,345 saves"
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,90’s - 2000’s throwbacks 🦋,"117,507 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO197W3C,This Is Ne-Yo,"301,507 saves"
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,152 saves"
https://open.spotify.com/playlist/6eEqK9b0XlNoT98dIAJVpH,Ne-Yo Greatest Hits Best Of,"19,213 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0sQwP6,This Is Pitbull,"484,645 saves"
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,878 saves"
https://open.spotify.com/playlist/2VdPwVMqEGb6dwQVRlC88L,White girl bangers 💃💅🕺💦🪩💄,"95,654 saves"
https://open.spotify.com/playlist/6tNpXRg6dZv9TWzQ9TFtXy,Ne-Yo- antigas,"17,108 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd1MXcE8WTXq,Summer Throwbacks,"798,765 saves"
https://open.spotify.com/playlist/5xS3Gi0fA3Uo6RScucyct6,Party Songs 🥳 2010-2024 Hits 🎉,"847,166 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1ngEVM0lKrb,Pop Internacional 2024,"673,964 saves"
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"175,949 saves"
https://open.spotify.com/playlist/0PIRwrzg2iB3lr8NTj7Ey1,Pitbull Best Hits,"37,671 saves"
https://open.spotify.com/playlist/64REry0xK4em39VH5OkwFk,MÚSICA PARA HACER EJERCICIO 2024 /Movida 🚨🏋🏽‍♀️🚨,"81,472 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2KwEtNSejGe,pop songs we can all scream,"584,542 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8685vIIepKh,Garde la pêche !,"739,183 saves"
https://open.spotify.com/playlist/6bEROAbiDIF8CyvLujjy2J,Ne-Yo - Champagne & Roses Tour Setlist 2024,"3,338 saves"
https://open.spotify.com/playlist/5XqZ2d63EIiiU17DOGfouA,2010-2017 throwbacks 💛,"280,077 saves"
https://open.spotify.com/playlist/6j4w1woXd7xzGCNQoKrpY9,2000s Pop Hit Throwback,"145,125 saves"
https://open.spotify.com/playlist/2rP7cjH0aGECdyRWyK3PcC,BLACK ANTIGOS 2000'S | SÓ OS MELHORES 💎,"42,283 saves"
https://open.spotify.com/playlist/7ivXaN4XVG1yYsFpD2bdKV,white girl music for the boys 🗣️🦅,"284,474 saves"
https://open.spotify.com/playlist/30gn8ySmwojqKobgWVeXKb,summer vibes🏖🧃,"120,917 saves"
https://open.spotify.com/playlist/77HeM0AnjWAnX9m2xJC9R1,2008 | 2009 | 2010 - Internacionais,"8,850 saves"
https://open.spotify.com/playlist/1udqwx26htiKljZx4HwVxs,2000s Throwbacks (Top 100 Hits),"760,073 saves"
https://open.spotify.com/playlist/39nFCFRtOYIRkfx0hggGHa,MÚSICA 🎵 ELECTRÓNICA 👽 PUROS EXITOS 😎,"85,744 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcx1szy2g67M,Summer 2024,"617,690 saves"
https://open.spotify.com/playlist/15sZyUgStYmvzm3QfdVDIp,2000s-2010s Bangers 🍭 Throwback Party!,"411,396 saves"
https://open.spotify.com/playlist/4canQPWF4l6OdGq6fq94WM,Top 100 Running Songs,"160,282 saves"
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,519 saves"
https://open.spotify.com/playlist/37i9dQZF1DWYp5sAHdz27Y,Gym 2024,"906,070 saves"
https://open.spotify.com/playlist/2bURuPW4aE7OjrS3ih9w8x,R&B Clean - Safe for Work,"5,419 saves"
https://open.spotify.com/playlist/2LRI0eby0PCXTV8A5OJy6q,NEYO / BRUNO MARS / MAROON 5 / JASON MRAZ,"13,364 saves"
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,131 saves"
https://open.spotify.com/playlist/6aaVROu7miq0Lj6HSe1hkL,"NEYO, AKON, USHER,IYAZ, CHRIS BROWN, SEAN KINGSTON, JASON DERULO, JAY SEAN, SOULJA BOY AND ETC","15,031 saves"
https://open.spotify.com/playlist/37i9dQZF1DXd0DyosUBZQ7,00s Love Songs,"618,816 saves"
https://open.spotify.com/playlist/7LyPXVdCkCvUDoyh5fI7Dh,ÉXITOS DEL POP EN INGLÉS 🎤,"24,142 saves"url,playlistName,saves
https://open.spotify.com/playlist/1udqwx26htiKljZx4HwVxs,2000s Throwbacks (Top 100 Hits),"760,073 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1BKoEM,This Is Ciara,"104,139 saves"
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,RnB 2000s (greatest hits),"42,848 saves"
https://open.spotify.com/playlist/2T3BSpqN34Z4sppHDNWoeE,"R&B Classics 90s & 2000s - Best Old School RnB Hits Playlist - Usher, Chris Brown, Ne-Yo, Mario","367,922 saves"
https://open.spotify.com/playlist/37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B,"641,211 saves"
https://open.spotify.com/playlist/2rP7cjH0aGECdyRWyK3PcC,BLACK ANTIGOS 2000'S | SÓ OS MELHORES 💎,"42,283 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8hWqjqX0qpu,This Is XG,"111,942 saves"
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,148 saves"
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"280,018 saves"
https://open.spotify.com/playlist/4TvVpoyxF9kmnu1GLikiQp,clubbing like it's the 2000's,"85,632 saves"
https://open.spotify.com/playlist/008G1BbvK1NQvbAV8MHvDz,Pop Hits 2000s - throwback vibes,"315,207 saves"
https://open.spotify.com/playlist/5ZQHZt1vF1UmVSQ7XLxObj,BEST OF CIARA 💖,"3,199 saves"
https://open.spotify.com/playlist/3SsPWyQnAh1ccWEXZPYaCY,R&B 2024 - Best R&B Songs Playlist (RNB Music 2024),"38,052 saves"
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,171 saves"
https://open.spotify.com/playlist/5aymXYoCeoJmHskS8ePUL3,TikTok Philippines 2024 Sept🐥Tiktok Dance Challenge,"18,325 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,251 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,309 saves"
https://open.spotify.com/playlist/3o8Z61jXBA0mt2M3jdVEnh,"Hip Hop, Rap & RnB 2000s Old School Mix","25,820 saves"
https://open.spotify.com/playlist/6SqMr336DZpbcdZ6jK1JgB,2000's Hip Hop Bangers,"6,865 saves"
https://open.spotify.com/playlist/5zCdhPJHI9kgYsgkSBEWT0,best rnb playlist,"87,166 saves"
https://open.spotify.com/playlist/2rKxqZEf3zcoateybTiJDn,50 Best Workout Songs That Will Have You *Actually* Breaking a Sweat,"18,590 saves"
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,519 saves"
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"67,955 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1Za1Q4,This Is 50 Cent,"629,268 saves"
